6    0    2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten           0.514    lm    
6    1    2.2.23  Dialog: Montageberichtskatalog[LE121]           0.289    lm    
6    2    2.2.7.1 Bereich Anhänge           0.265    lm    
6    3    2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen           0.264    lm    1
6    4    2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen           0.241    lm    
6    5    2.3.1  Prozess für einen E/E Auftrag auf Basis PiT           0.228    lm    
6    6    2.2.5.5 E/E Auftragsverwaltung Mastertabelle           0.225    lm    3
6    7    2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS           0.208    lm    
6    8    2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge           0.207    lm    
6    9    6 Glossar           0.194    lm    
6    10    2.2.5.3.1 Menüleiste           0.171    lm    
6    11    2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]           0.130    lm    2
6    12    2.2.18 Dialog: Auswertung Lebenslauf[LE115]           0.123    lm    
6    13    2.2.27  Dialog: Benutzer pflegen           0.114    lm    
6    14    5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“           0.110    lm    
6    15    2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen           0.108    lm    
6    16    5.2 Berechtigungskonzept           0.106    lm    
6    17    2.2.5.2.2 Kontextmenü Masterbereich           0.105    lm    
6    18    2.2.14 Dialog: Kurztest laden           0.099    lm    
6    19    2.2.5.1.1 Navigationsbaum           0.099    lm    
6    20    3.1.2 FO: AuthorizationProfile           0.099    lm    
6    21    2.2.5.3.2 Toolbar           0.094    lm    
6    22    2.2.22  Dialog: Messumfängekatalog[LE120]           0.094    lm    
6    23    2.2.16 Dialog: Ausstattung laden           0.093    lm    
6    24    2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten           0.092    lm    
6    25    2.2.21  Dialog: Kontierungsverwaltung[LE119]           0.091    lm    
6    26    2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen           0.091    lm    
6    27    2.2.5.4 Zugriffsberechtigung           0.087    lm    
6    28    5.3.2 Explizites Sperren           0.086    lm    
6    29    2.2.10 Dialog: Auftrag anzeigen[LE95]           0.080    lm    4
6    30    2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei           0.079    lm    
6    31    2.2.17 Dialog: Ausstattung anzeigen           0.078    lm    
6    32    2.3  Auftragstatus           0.078    lm    
6    33    2.2.5.2.1 Kontextmenü Navigationsbaum[LE26]           0.074    lm    
6    34    2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen           0.071    lm    
6    35    2.3.5  Prozess bei diversen Zielzuständen           0.071    lm    
6    36    2.3.3  Prozess für Stornierung           0.070    lm    
6    37    5.5 Archivierungskonzept[LE187]           0.070    lm    
6    38    2.2.9 Dialog: Fahrzeughistorie[LE94]           0.068    lm    
6    39    2.2.15  Dialog: Kurztest anzeigen           0.062    lm    
6    40    5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“       0.059    lm        
6    41    2.2.1.1 Detailbereich allgemein           0.055    lm    
6    42    2.2.5.1.2 Tabellenspalten           0.055    lm    
6    43    2.2.29  Dialog: Info[LE155]           0.055    lm    
6    44    2.2.3 Zugriff           0.055    lm    
6    45    2.2.7.2.1 Dialog: Montageberichtkatalog           0.052    lm    
6    46    2.1.1  Benutzerrechte           0.052    lm    
6    47    1.2 Prozessbeschreibung           0.048    lm    
6    48    3.1.1 FO: User           0.045    lm    
6    49    2.3.4  Prozess für Ablehung           0.044    lm    
6    50    3.1.3 FO: Configuration           0.039    lm    
6    51    2.2.6 Offener Auftrag – Hinweismeldung           0.039    lm    
6    52    2.1.18 Datumsformat           0.038    lm    
