0    0    2.2.7  Dialog: (Reinen) E/E Auftrag[LE54] anlegen/bearbeiten           0.691    lm    
0    1    2.2.7.1 Bereich Anhänge           0.499    lm    
0    2    2.2.7.2 Dialog: Montagebericht bearbeiten & anzeigen           0.461    lm    
0    3    2.2.23  Dialog: Montageberichtskatalog[LE121]           0.451    lm    
0    4    2.2.5.6  E/E Auftragsverwaltung Detailbereich[LE51]           0.400    lm    
0    5    2.1.4  Spaltenbreiten und -positionen in Tabellen           0.395    lm    
0    6    2.2.1.1 Detailbereich allgemein           0.368    lm    
0    7    2.2.5.1.1 Navigationsbaum           0.359    lm    5
0    8    2.3.2  Prozess für einen Reinen E/E Auftrag auf Basis VEEMOS           0.346    lm    
0    9    2.2.5.3.2 Toolbar           0.316    lm    3
0    10    2.2.5.2.1 Kontextmenü Navigationsbaum[LE26]           0.270    lm    
0    11    2.2.25  Dialog: Massenbearbeitung[LE135] von Aufträgen           0.262    lm    
0    12    2.2.5.5 E/E Auftragsverwaltung Mastertabelle           0.260    lm    
0    13    2.3.1  Prozess für einen E/E Auftrag auf Basis PiT           0.245    lm    
0    14    2.2.5.1.2 Tabellenspalten           0.231    lm    
0    15    6 Glossar           0.228    lm    
0    16    2.2.18 Dialog: Auswertung Lebenslauf[LE115]           0.226    lm    
0    17    2.2.24 Dialog: Massenanlage[LE124] (reine) E/E Aufträge           0.223    lm    
0    18    2.2.4 Synchronisierung           0.213    lm    
0    19    2.2.5.3.1 Menüleiste           0.202    lm    1
0    20    2.2.22  Dialog: Messumfängekatalog[LE120]           0.171    lm    
0    21    2.2.21  Dialog: Kontierungsverwaltung[LE119]           0.167    lm    
0    22    5.2 Berechtigungskonzept           0.167    lm    
0    23    2.2.10 Dialog: Auftrag anzeigen[LE95]           0.152    lm    
0    24    2.3  Auftragstatus           0.143    lm    
0    25    5.3.2 Explizites Sperren           0.138    lm    
0    26    5.4.2 Auslöser „Zuständigkeitswechsel[LE185]“           0.135    lm    
0    27    2.2.6 Offener Auftrag – Hinweismeldung           0.133    lm    
0    28    2.2.5.2.2 Kontextmenü Masterbereich           0.127    lm    4
0    29    2.2.27  Dialog: Benutzer pflegen           0.108    lm    
0    30    5.5 Archivierungskonzept[LE187]           0.104    lm    
0    31    2.2.14 Dialog: Kurztest laden           0.104    lm    
0    32    2.2.13  Dialog: (Neue) Meisterei anlegen/bearbeiten           0.100    lm    
0    33    2.2.11  Dialog: Reinen[LE97] E/E Auftrag zuordnen           0.100    lm    
0    34    2.2.19  Dialog: FiNAS-Fahrzeugdatensätze anzeigen           0.099    lm    
0    35    3.1.2 FO: AuthorizationProfile           0.098    lm    
0    36    2.2.16 Dialog: Ausstattung laden           0.094    lm    
0    37    2.2.7.2.1 Dialog: Montageberichtkatalog           0.093    lm    
0    38    2.2.12  Dialog: Zuordnung[LE98] HW/SW Umbaumeisterei           0.081    lm    
0    39    2.2.5.4 Zugriffsberechtigung           0.077    lm    2
0    40    2.3.3  Prozess für Stornierung           0.077    lm    
0    41    2.3.5  Prozess bei diversen Zielzuständen           0.075    lm    
0    42    2.2.8  Dialog: Auftragsinhalte[LE93] übernehmen           0.074    lm    
0    43    2.2.9 Dialog: Fahrzeughistorie[LE94]           0.073    lm    
0    44    2.2.17 Dialog: Ausstattung anzeigen           0.069    lm    
0    45    2.2.15  Dialog: Kurztest anzeigen           0.061    lm    
0    46    2.2.3 Zugriff           0.055    lm    
0    47    2.1.1  Benutzerrechte           0.054    lm    
0    48    5.4.1 Auslöser[LE184] „Statuswechsel“ und „PIT Auftragseingang“       0.054    lm        
0    49    1.2 Prozessbeschreibung           0.053    lm    
0    50    2.2.29  Dialog: Info[LE155]           0.048    lm    
0    51    2.3.4  Prozess für Ablehung           0.043    lm    
0    52    3.1.3 FO: Configuration           0.037    lm    
0    53    3.1.1 FO: User           0.036    lm    
0    54    2.1.18 Datumsformat           0.035    lm    
0    55    2.1.9 Herunterladen von[LE10] Anhängen           0.032    lm    
0    56    2.1.3 Sortieren von Tabellen           0.030    lm    
0    57    2.1.6 Benannte Sichten von Tabellen           0.029    lm    
0    58    5.1.3 Paralleles Anlegen von Positionen           0.028    lm    
0    59    2.1.12  Enablement und Sichtbarkeit           0.028    lm    
0    60    2.1.8 Export von Tabelleninhalten           0.028    lm    
0    61    2.1.7  Kopieren von Tabelleninhalten           0.028    lm    
0    62    2.1.15 Spracheinstellung           0.028    lm    
0    63    5.1 Kommunikation und  Positionsabgleich zwischen PiT und der Auftragsverwaltung[LE179] zu Montageberichten[LE180]           0.027    lm    
0    64    2.1.2 Filtern von Tabellen           0.027    lm    
0    65    2.1.5  Ein und Ausblenden von Tabellenspalten           0.027    lm    
0    66    2.1.13 Tab-Reihenfolge           0.027    lm    
0    67    1.1 Ausgangssituation           0.026    lm    
0    68    2.1.10 Filtern von Auswahllisten           0.025    lm    
0    69    2.1.19 FiNAS-Nummernformat           0.025    lm    
0    70    5.1.1 Richtung: PiT zu VEEMOS           0.025    lm    
0    71    2.2.5.3 Kopfbereich           0.025    lm    
0    72    2.2.1 Master- und Detailbereich           0.023    lm    
0    73    2.2.5.1 Filter           0.023    lm    
0    74    2.1.16 Auflösung und Fenstergröße           0.023    lm    
0    75    5.3 Sperrkonzept           0.022    lm    
0    76    5.1.2 Richtung: VEEMOS zu PiT           0.022    lm    
0    77    2.1.20 E/E Auftrag-Nummernformat           0.021    lm    
0    78    2.1.11 Hilfe[LE11]           0.020    lm    
0    79    2.2.5 E/E Auftragsverwaltung           0.020    lm    
0    80    2.1.14 Internationalisierung           0.020    lm    
0    81    4 Externe Schnittstellen           0.020    lm    
0    82    2.1 Generelle Anforderungen           0.020    lm    
0    83    2.2.2 Allgemeine Dialoge           0.020    lm    
